TransactionID,ProductName,BrandType,Color,City,SaleDate,UnitsSold,UnitPrice,SupplierName,StockAvailable,BrandName,MachineType
9157,Airpot XL,Auto-Brew,White,delhi,03-01-2023,2,47179.45,Contoso Distributors,459,Airpot,At Home Espresso Machines
9158,Precision Brew 100,Auto-Brew,Silver,delhi,05-04-2024,10,11122.17,BeanWorld India,125,Precision Brew,Commercial Espresso Machines
9159,Precision Brew 100,Auto-Brew,Blue,DELHI,30-06-2023,2,26333.69,Aroma Imports,48,Precision Brew,Commercial Coffee Makers
9160,Cafe S-200 Semi-Automatic,App Connectivity,Green,Hyderabad,12-08-2024,1,9477.3,,123,Cafe,Commercial Espresso Machines
9161,Airpot XL,Auto-Brew,Green,Pune,13-10-2023,1,39808.27,CoffeeTech Supplies,393,Airpot,Commercial Espresso Machines
9162,Barista Lite,App Connectivity,Green,Hyderabad,28-08-2025,-3,5116.35,CoffeeTech Supplies,49,Barista,Commercial Espresso Machines
9163,Barista Lite,App Connectivity,Silver,Hyderabad,23-07-2025,9,42280.27,BeanWorld India,136,Barista,Commercial Espresso Machines
9164,Airpot XL,Auto-Brew,Blue,delhi,06-02-2024,6,38327.0,BrewSupply Pvt Ltd,2,Airpot,Commercial Coffee Makers
9165,Crema Café,App Connectivity,Blue,Delhi,07-12-2025,15,32370.0,Aroma Imports,186,Crema,Commercial Espresso Machines
9166,Travel Brew 100,Auto-Brew,Green,Mumbai,09-09-2023,6,44644.22,CoffeeTech Supplies,72,Travel Brew,At Home Espresso Machines
9167,Cafe A-100 Automatic,App Connectivity,White,Pune,22-08-2024,-2,20629.13,,112,Cafe,At Home Coffee Makers
9168,AutoDrip,Auto-Brew,Black,Delhi,05-11-2024,1,15554.95,Contoso Distributors,452,AutoDrip,At Home Coffee Makers
9169,AutoDrip,Auto-Brew,Black,Mumbai,05-07-2025,-3,9024.88,Contoso Distributors,254,AutoDrip,Commercial Espresso Machines
9170,Airpot XL,Auto-Brew,White,DELHI,05-04-2024,-2,24357.01,BeanWorld India,158,Airpot,At Home Espresso Machines
9171,Airpot XL,Auto-Brew,Silver,Hyderabad,18-06-2025,7,20067.79,Aroma Imports,252,Airpot,Commercial Coffee Makers
9172,AutoDrip,Auto-Brew,Black,DELHI,20-10-2023,-1,31429.71,CoffeeTech Supplies,94,AutoDrip,Commercial Espresso Machines
9173,Smart Brew 300,Auto-Brew,Green,Bangalore,17-06-2025,2,27177.26,Contoso Distributors,264,Smart Brew,At Home Coffee Makers
9174,Travel Brew 100,Auto-Brew,Red,Hyderabad,01-10-2024,11,41868.04,CoffeeTech Supplies,242,Travel Brew,At Home Espresso Machines
9175,Travel Brew 100,Auto-Brew,White,Mumbai,01-03-2023,2,48335.86,Contoso Distributors,129,Travel Brew,Commercial Espresso Machines
9176,Airpot XL,Auto-Brew,Silver,delhi,16-04-2025,4,22706.97,BeanWorld India,493,Airpot,Commercial Espresso Machines
9177,Precision Brew 100,Auto-Brew,Blue,Delhi,21-01-2025,2,10024.27,Aroma Imports,157,Precision Brew,At Home Espresso Machines
9178,Cafe S-200 Semi-Automatic,App Connectivity,Red,Delhi,31-10-2025,-3,22056.12,BrewSupply Pvt Ltd,109,Cafe,At Home Coffee Makers
9179,Cafe A-100 Automatic,App Connectivity,Red,delhi,26-12-2025,20,32807.59,BeanWorld India,223,Cafe,At Home Coffee Makers
9180,AutoDrip,Auto-Brew,Green,DELHI,19-04-2023,5,16568.35,CoffeeTech Supplies,44,AutoDrip,Commercial Espresso Machines
9181,Travel Brew 100,Auto-Brew,Blue,Delhi,01-12-2023,1,20465.5,Contoso Distributors,83,Travel Brew,At Home Espresso Machines
9182,Airpot XL,Auto-Brew,Green,DELHI,12-06-2025,7,34123.61,BrewSupply Pvt Ltd,111,Airpot,Commercial Coffee Makers
9183,Cafe S-200 Semi-Automatic,App Connectivity,Red,Delhi,05-06-2023,-3,32913.71,BeanWorld India,316,Cafe,Commercial Coffee Makers
9184,QuickPot,Auto-Brew,Green,Pune,19-04-2023,8,37186.06,Aroma Imports,41,QuickPot,At Home Coffee Makers
9185,Cafe A-100 Automatic,App Connectivity,Red,DELHI,15-09-2023,15,15233.71,CoffeeTech Supplies,228,Cafe,Commercial Espresso Machines
9186,Barista Lite,App Connectivity,Black,Delhi,22-05-2023,-4,43653.6,BeanWorld India,331,Barista,At Home Espresso Machines
9187,Precision Brew 100,Auto-Brew,Green,Hyderabad,27-03-2023,8,9443.07,BrewSupply Pvt Ltd,167,Precision Brew,Commercial Espresso Machines
9188,Cafe A-100 Automatic,App Connectivity,Silver,Pune,11-06-2024,-1,13383.17,CoffeeTech Supplies,285,Cafe,At Home Espresso Machines
9189,Cafe A-100 Automatic,App Connectivity,Black,Hyderabad,08-12-2024,8,29170.0,Aroma Imports,179,Cafe,At Home Coffee Makers
9190,Smart Brew 300,Auto-Brew,Silver,delhi,19-10-2023,-4,37492.7,Contoso Distributors,122,Smart Brew,At Home Espresso Machines
9191,AutoDrip,Auto-Brew,Blue,Hyderabad,09-07-2024,4,32521.63,CoffeeTech Supplies,164,AutoDrip,At Home Coffee Makers
9192,Airpot XL,Auto-Brew,Blue,Hyderabad,30-08-2025,15,26264.6,BrewSupply Pvt Ltd,191,Airpot,At Home Coffee Makers
9193,Barista Lite,App Connectivity,Black,Hyderabad,13-08-2023,5,48544.56,,18,Barista,At Home Espresso Machines
9194,Smart Brew 300,Auto-Brew,Black,Bangalore,25-04-2025,12,30797.94,BrewSupply Pvt Ltd,296,Smart Brew,At Home Coffee Makers
9195,Airpot XL,Auto-Brew,Black,Mumbai,26-10-2023,4,49667.51,Contoso Distributors,375,Airpot,At Home Espresso Machines
9196,AutoDrip,Auto-Brew,Green,Hyderabad,17-05-2024,-3,6230.58,Contoso Distributors,297,AutoDrip,At Home Espresso Machines
9197,QuickPot,Auto-Brew,White,delhi,02-02-2025,7,5389.63,Aroma Imports,77,QuickPot,Commercial Coffee Makers
9198,Cafe A-100 Automatic,App Connectivity,White,Pune,04-01-2023,10,42175.79,,308,Cafe,At Home Coffee Makers
9199,QuickPot,Auto-Brew,White,Mumbai,02-03-2023,4,35366.87,,307,QuickPot,Commercial Espresso Machines
9200,AutoDrip,Auto-Brew,White,DELHI,22-08-2025,10,48060.71,Contoso Distributors,263,AutoDrip,At Home Espresso Machines
9201,Cafe A-100 Automatic,App Connectivity,Green,Mumbai,24-09-2024,17,22426.73,CoffeeTech Supplies,61,Cafe,Commercial Coffee Makers
9202,QuickPot,Auto-Brew,Red,Delhi,21-06-2023,1,17606.06,Aroma Imports,365,QuickPot,At Home Espresso Machines
9203,Travel Brew 100,Auto-Brew,Green,DELHI,26-06-2023,5,32247.41,Contoso Distributors,473,Travel Brew,Commercial Coffee Makers
9204,Cafe S-200 Semi-Automatic,App Connectivity,Silver,Bangalore,02-04-2023,-1,32734.73,Contoso Distributors,329,Cafe,Commercial Espresso Machines
9205,Precision Brew 100,Auto-Brew,Blue,Hyderabad,01-04-2023,3,28911.15,Contoso Distributors,51,Precision Brew,At Home Espresso Machines
9206,Travel Brew 100,Auto-Brew,Silver,Hyderabad,16-10-2024,-5,43919.59,BeanWorld India,162,Travel Brew,Commercial Espresso Machines
9207,Airpot XL,Auto-Brew,Silver,delhi,01-08-2025,15,13184.16,Contoso Distributors,59,Airpot,At Home Espresso Machines
9208,Cafe A-100 Automatic,App Connectivity,Blue,Delhi,16-04-2025,-1,42424.74,CoffeeTech Supplies,415,Cafe,At Home Espresso Machines
9209,Cafe S-200 Semi-Automatic,App Connectivity,Silver,Hyderabad,18-10-2025,5,49555.31,Aroma Imports,109,Cafe,At Home Espresso Machines
9210,Cafe A-100 Automatic,App Connectivity,Silver,Delhi,12-08-2023,2,43070.77,Aroma Imports,68,Cafe,Commercial Espresso Machines
9211,QuickPot,Auto-Brew,Black,Pune,14-05-2024,19,48478.18,Aroma Imports,458,QuickPot,Commercial Espresso Machines
9212,Barista Lite,App Connectivity,Blue,Delhi,15-04-2024,3,19250.04,Contoso Distributors,45,Barista,At Home Espresso Machines
9213,QuickPot,Auto-Brew,Black,Pune,09-05-2025,-3,47855.49,Aroma Imports,394,QuickPot,Commercial Coffee Makers
9214,Travel Brew 100,Auto-Brew,Red,Mumbai,11-01-2025,9,36267.56,BrewSupply Pvt Ltd,175,Travel Brew,Commercial Espresso Machines
9215,AutoDrip,Auto-Brew,White,Pune,10-11-2023,9,27965.76,Aroma Imports,189,AutoDrip,Commercial Espresso Machines
9216,Smart Brew 300,Auto-Brew,Green,Bangalore,30-08-2023,5,10398.69,Contoso Distributors,493,Smart Brew,At Home Coffee Makers
9217,Barista Lite,App Connectivity,White,Bangalore,24-03-2025,0,17918.44,Contoso Distributors,195,Barista,Commercial Coffee Makers
9218,Barista Lite,App Connectivity,Green,Bangalore,16-10-2025,10,21706.35,BrewSupply Pvt Ltd,50,Barista,Commercial Coffee Makers
9219,Crema Café,App Connectivity,White,Mumbai,03-02-2024,1,37296.65,BrewSupply Pvt Ltd,383,Crema,Commercial Espresso Machines
9220,AutoDrip,Auto-Brew,Blue,Delhi,02-05-2025,6,27086.98,BrewSupply Pvt Ltd,365,AutoDrip,At Home Espresso Machines
9221,Smart Brew 300,Auto-Brew,Blue,Pune,13-12-2024,6,19215.79,Contoso Distributors,91,Smart Brew,Commercial Espresso Machines
9222,Precision Brew 100,Auto-Brew,Red,Hyderabad,27-10-2025,8,13515.77,,403,Precision Brew,Commercial Coffee Makers
9223,Barista Lite,App Connectivity,White,Pune,19-03-2025,-1,22937.68,Contoso Distributors,284,Barista,Commercial Espresso Machines
9224,QuickPot,Auto-Brew,Green,DELHI,30-06-2024,11,31637.61,BrewSupply Pvt Ltd,143,QuickPot,At Home Espresso Machines
9225,Cafe S-200 Semi-Automatic,App Connectivity,Green,Bangalore,07-06-2024,20,28020.55,BeanWorld India,427,Cafe,At Home Coffee Makers
9226,Cafe A-100 Automatic,App Connectivity,Blue,Hyderabad,29-12-2023,14,34891.85,,468,Cafe,At Home Coffee Makers
9227,Crema Café,App Connectivity,Blue,Mumbai,03-11-2025,12,5680.58,BeanWorld India,140,Crema,At Home Espresso Machines
9228,Airpot XL,Auto-Brew,Black,Bangalore,01-05-2023,8,35629.59,Aroma Imports,415,Airpot,Commercial Coffee Makers
9229,Airpot XL,Auto-Brew,Green,Bangalore,21-06-2025,16,36988.8,CoffeeTech Supplies,422,Airpot,At Home Coffee Makers
9230,Crema Café,App Connectivity,Black,delhi,26-11-2025,-1,15231.08,CoffeeTech Supplies,353,Crema,At Home Coffee Makers
9231,Crema Café,App Connectivity,Blue,Mumbai,14-07-2023,0,7215.38,,228,Crema,Commercial Espresso Machines
9232,Smart Brew 300,Auto-Brew,Black,Pune,20-09-2024,3,14735.9,CoffeeTech Supplies,250,Smart Brew,At Home Espresso Machines
9233,AutoDrip,Auto-Brew,Blue,Pune,03-09-2023,-5,18967.28,,9,AutoDrip,At Home Espresso Machines
9234,QuickPot,Auto-Brew,Green,DELHI,25-08-2023,15,40117.89,BeanWorld India,127,QuickPot,At Home Espresso Machines
9235,Precision Brew 100,Auto-Brew,Black,Delhi,29-03-2024,0,33868.4,Aroma Imports,288,Precision Brew,Commercial Espresso Machines
9236,QuickPot,Auto-Brew,Black,Delhi,19-11-2025,4,20645.28,Contoso Distributors,26,QuickPot,Commercial Coffee Makers
9237,Barista Lite,App Connectivity,Green,Hyderabad,28-05-2024,14,23819.25,BeanWorld India,103,Barista,Commercial Coffee Makers
9238,Precision Brew 100,Auto-Brew,Red,Bangalore,01-02-2024,-1,21355.36,Contoso Distributors,37,Precision Brew,Commercial Coffee Makers
9239,Barista Lite,App Connectivity,Blue,DELHI,17-05-2024,3,12691.14,Aroma Imports,333,Barista,At Home Coffee Makers
9240,AutoDrip,Auto-Brew,White,delhi,14-08-2023,3,12871.37,CoffeeTech Supplies,216,AutoDrip,Commercial Espresso Machines
9241,Barista Lite,App Connectivity,Green,Delhi,23-05-2025,-3,27998.65,,279,Barista,Commercial Coffee Makers
9242,Cafe A-100 Automatic,App Connectivity,White,Hyderabad,13-06-2023,4,9004.4,BeanWorld India,132,Cafe,Commercial Espresso Machines
9243,Precision Brew 100,Auto-Brew,Green,Hyderabad,15-02-2025,8,16019.92,Contoso Distributors,153,Precision Brew,Commercial Espresso Machines
9244,Precision Brew 100,Auto-Brew,Black,Bangalore,31-03-2024,-1,42559.71,Contoso Distributors,441,Precision Brew,At Home Coffee Makers
9245,Crema Café,App Connectivity,Green,Pune,20-09-2025,4,11339.52,Contoso Distributors,199,Crema,Commercial Espresso Machines
9246,Airpot XL,Auto-Brew,Silver,Mumbai,24-05-2023,-4,39184.0,Contoso Distributors,126,Airpot,At Home Coffee Makers
9247,Barista Lite,App Connectivity,Black,Pune,09-06-2023,10,13755.43,Contoso Distributors,10,Barista,Commercial Espresso Machines
9248,QuickPot,Auto-Brew,Green,DELHI,16-07-2025,19,49775.46,BeanWorld India,312,QuickPot,At Home Coffee Makers
9249,AutoDrip,Auto-Brew,Red,Pune,15-02-2024,8,28631.0,BrewSupply Pvt Ltd,56,AutoDrip,At Home Coffee Makers
9250,QuickPot,Auto-Brew,White,Bangalore,17-10-2025,2,8964.78,Contoso Distributors,227,QuickPot,At Home Espresso Machines
9251,Barista Lite,App Connectivity,Blue,delhi,11-05-2024,15,21142.04,,3,Barista,At Home Espresso Machines
9252,Barista Lite,App Connectivity,White,DELHI,16-03-2023,9,36209.13,BrewSupply Pvt Ltd,101,Barista,At Home Espresso Machines
9253,Crema Café,App Connectivity,Silver,delhi,12-07-2024,12,31481.65,Aroma Imports,300,Crema,At Home Coffee Makers
9254,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Pune,15-08-2023,1,18509.69,Contoso Distributors,5,Cafe,Commercial Espresso Machines
9255,Crema Café,App Connectivity,Green,delhi,20-09-2024,5,18073.69,BeanWorld India,278,Crema,At Home Espresso Machines
9256,Cafe S-200 Semi-Automatic,App Connectivity,Silver,Delhi,12-06-2024,2,23704.09,BrewSupply Pvt Ltd,450,Cafe,Commercial Coffee Makers
9257,Smart Brew 300,Auto-Brew,Blue,Bangalore,24-09-2023,2,22876.3,Contoso Distributors,412,Smart Brew,At Home Coffee Makers
9258,QuickPot,Auto-Brew,Green,Hyderabad,26-12-2023,18,45470.62,,377,QuickPot,Commercial Espresso Machines
9259,Precision Brew 100,Auto-Brew,Silver,Hyderabad,12-11-2024,2,31274.08,,260,Precision Brew,Commercial Coffee Makers
9260,Precision Brew 100,Auto-Brew,Black,Pune,22-07-2023,-4,22290.07,BeanWorld India,277,Precision Brew,At Home Coffee Makers
9261,Cafe A-100 Automatic,App Connectivity,Blue,DELHI,28-10-2023,4,12143.02,Aroma Imports,475,Cafe,Commercial Espresso Machines
9262,Cafe A-100 Automatic,App Connectivity,Black,Pune,25-09-2025,4,25378.14,Contoso Distributors,26,Cafe,At Home Coffee Makers
9263,Barista Lite,App Connectivity,Green,Hyderabad,26-06-2023,5,42416.22,,159,Barista,At Home Coffee Makers
9264,Crema Café,App Connectivity,Blue,Delhi,26-01-2024,20,9795.74,Contoso Distributors,438,Crema,At Home Espresso Machines
9265,AutoDrip,Auto-Brew,Blue,Pune,01-11-2023,11,48003.35,Contoso Distributors,377,AutoDrip,Commercial Espresso Machines
9266,Travel Brew 100,Auto-Brew,Silver,Mumbai,10-04-2023,11,42771.39,Contoso Distributors,443,Travel Brew,At Home Espresso Machines
9267,Barista Lite,App Connectivity,Green,Pune,05-09-2023,13,17239.28,BrewSupply Pvt Ltd,315,Barista,At Home Espresso Machines
9268,Cafe A-100 Automatic,App Connectivity,White,Bangalore,22-12-2024,3,15523.85,CoffeeTech Supplies,19,Cafe,Commercial Espresso Machines
9269,Barista Lite,App Connectivity,Green,Bangalore,22-03-2024,1,17110.05,,293,Barista,Commercial Espresso Machines
9270,Airpot XL,Auto-Brew,Red,Hyderabad,07-12-2025,-1,47406.83,Contoso Distributors,270,Airpot,Commercial Coffee Makers
9271,AutoDrip,Auto-Brew,Green,Delhi,25-02-2024,16,33184.57,CoffeeTech Supplies,339,AutoDrip,At Home Espresso Machines
9272,Precision Brew 100,Auto-Brew,Green,Pune,09-03-2023,17,5067.1,,28,Precision Brew,At Home Espresso Machines
9273,QuickPot,Auto-Brew,White,Mumbai,07-03-2025,4,30616.44,CoffeeTech Supplies,398,QuickPot,At Home Coffee Makers
9274,Smart Brew 300,Auto-Brew,Red,Hyderabad,17-09-2024,-3,32058.24,,44,Smart Brew,At Home Coffee Makers
9275,Smart Brew 300,Auto-Brew,White,Bangalore,13-03-2023,0,37013.81,CoffeeTech Supplies,220,Smart Brew,Commercial Coffee Makers
9276,Precision Brew 100,Auto-Brew,Silver,Hyderabad,09-06-2025,1,21592.46,Aroma Imports,475,Precision Brew,At Home Coffee Makers
9277,AutoDrip,Auto-Brew,White,Pune,14-08-2023,11,9914.59,BeanWorld India,362,AutoDrip,Commercial Espresso Machines
9278,Travel Brew 100,Auto-Brew,Silver,Hyderabad,20-08-2024,-5,49016.99,BrewSupply Pvt Ltd,152,Travel Brew,At Home Coffee Makers
9279,Barista Lite,App Connectivity,White,DELHI,25-04-2024,-1,42647.7,BrewSupply Pvt Ltd,167,Barista,Commercial Coffee Makers
9280,Precision Brew 100,Auto-Brew,Red,Mumbai,02-04-2025,14,43985.07,BeanWorld India,62,Precision Brew,At Home Espresso Machines
9281,Cafe S-200 Semi-Automatic,App Connectivity,White,DELHI,25-09-2024,-2,22566.95,BeanWorld India,1,Cafe,At Home Espresso Machines
9282,QuickPot,Auto-Brew,Black,Delhi,28-09-2024,1,26898.21,Contoso Distributors,269,QuickPot,At Home Espresso Machines
9283,Crema Café,App Connectivity,Red,Hyderabad,06-04-2025,15,18945.28,BrewSupply Pvt Ltd,392,Crema,Commercial Coffee Makers
9284,QuickPot,Auto-Brew,Blue,Bangalore,21-02-2023,-5,49186.47,,269,QuickPot,Commercial Coffee Makers
9285,Cafe A-100 Automatic,App Connectivity,Red,Mumbai,04-11-2024,12,14781.09,CoffeeTech Supplies,113,Cafe,Commercial Coffee Makers
9286,Travel Brew 100,Auto-Brew,Blue,delhi,09-06-2025,1,29181.27,CoffeeTech Supplies,209,Travel Brew,At Home Espresso Machines
9287,Airpot XL,Auto-Brew,Silver,Delhi,07-04-2025,11,48044.6,Contoso Distributors,154,Airpot,At Home Espresso Machines
9288,QuickPot,Auto-Brew,White,Pune,14-03-2025,0,9546.4,BrewSupply Pvt Ltd,335,QuickPot,Commercial Espresso Machines
9289,Airpot XL,Auto-Brew,White,delhi,15-03-2025,15,40297.94,CoffeeTech Supplies,391,Airpot,At Home Espresso Machines
9290,Barista Lite,App Connectivity,Silver,Hyderabad,20-09-2023,0,35609.78,BeanWorld India,497,Barista,Commercial Coffee Makers
9291,QuickPot,Auto-Brew,Red,Mumbai,22-02-2024,0,33027.56,CoffeeTech Supplies,328,QuickPot,Commercial Coffee Makers
9292,Crema Café,App Connectivity,Silver,delhi,07-08-2025,2,5497.38,Aroma Imports,176,Crema,Commercial Espresso Machines
9293,Precision Brew 100,Auto-Brew,Blue,Delhi,20-05-2023,0,37019.88,BeanWorld India,98,Precision Brew,At Home Espresso Machines
9294,Cafe A-100 Automatic,App Connectivity,Black,Pune,23-06-2025,2,26877.97,CoffeeTech Supplies,391,Cafe,At Home Espresso Machines
9295,Airpot XL,Auto-Brew,Black,Bangalore,01-01-2024,18,45548.45,BrewSupply Pvt Ltd,434,Airpot,At Home Coffee Makers
9296,Crema Café,App Connectivity,Silver,Mumbai,08-12-2023,1,20060.86,Aroma Imports,62,Crema,At Home Coffee Makers
9297,Barista Lite,App Connectivity,Black,DELHI,01-03-2023,19,8546.33,Aroma Imports,159,Barista,At Home Coffee Makers
9298,Cafe A-100 Automatic,App Connectivity,Black,Delhi,05-08-2023,9,11243.4,BeanWorld India,199,Cafe,Commercial Espresso Machines
9299,Barista Lite,App Connectivity,Green,DELHI,03-04-2024,17,36942.59,CoffeeTech Supplies,143,Barista,At Home Espresso Machines
9300,Crema Café,App Connectivity,Blue,delhi,04-05-2025,3,17062.03,BeanWorld India,489,Crema,At Home Coffee Makers
9301,Smart Brew 300,Auto-Brew,Green,Delhi,27-03-2023,5,49816.15,,446,Smart Brew,At Home Espresso Machines
9302,AutoDrip,Auto-Brew,Red,Pune,06-12-2024,3,43160.08,BeanWorld India,289,AutoDrip,Commercial Espresso Machines
9303,Smart Brew 300,Auto-Brew,Green,Mumbai,24-09-2025,5,6476.98,,47,Smart Brew,At Home Coffee Makers
9304,Precision Brew 100,Auto-Brew,Green,Pune,02-08-2023,5,18622.43,BeanWorld India,356,Precision Brew,Commercial Espresso Machines
9305,AutoDrip,Auto-Brew,Silver,Mumbai,07-01-2025,12,16344.19,BeanWorld India,257,AutoDrip,At Home Coffee Makers
9306,Airpot XL,Auto-Brew,White,Pune,25-09-2025,-3,45255.98,CoffeeTech Supplies,477,Airpot,Commercial Espresso Machines
9307,Travel Brew 100,Auto-Brew,Green,Mumbai,18-08-2024,3,6601.65,Contoso Distributors,60,Travel Brew,Commercial Coffee Makers
9308,AutoDrip,Auto-Brew,Green,delhi,30-07-2024,4,24796.35,Contoso Distributors,421,AutoDrip,Commercial Coffee Makers
9309,Cafe S-200 Semi-Automatic,App Connectivity,Blue,delhi,18-04-2025,-2,12773.77,,386,Cafe,At Home Espresso Machines
9310,Airpot XL,Auto-Brew,White,DELHI,10-08-2023,-2,48326.02,CoffeeTech Supplies,411,Airpot,Commercial Coffee Makers
9311,Cafe A-100 Automatic,App Connectivity,Red,Pune,17-10-2024,-5,8533.4,BeanWorld India,99,Cafe,At Home Espresso Machines
9312,Crema Café,App Connectivity,Black,Mumbai,03-02-2023,19,47649.01,BrewSupply Pvt Ltd,374,Crema,At Home Espresso Machines
9313,Cafe A-100 Automatic,App Connectivity,Green,Delhi,16-04-2024,3,42477.3,,361,Cafe,Commercial Coffee Makers
9314,Crema Café,App Connectivity,Blue,Bangalore,10-02-2023,-2,34200.07,,69,Crema,Commercial Coffee Makers
9315,Precision Brew 100,Auto-Brew,Red,Pune,19-07-2023,6,40779.64,BrewSupply Pvt Ltd,443,Precision Brew,At Home Espresso Machines
9316,Crema Café,App Connectivity,Silver,Pune,25-11-2024,1,48606.85,CoffeeTech Supplies,126,Crema,At Home Coffee Makers
9317,Travel Brew 100,Auto-Brew,Blue,Hyderabad,10-10-2023,2,47227.79,CoffeeTech Supplies,478,Travel Brew,At Home Espresso Machines
9318,QuickPot,Auto-Brew,Silver,delhi,21-03-2025,14,24264.8,BrewSupply Pvt Ltd,456,QuickPot,At Home Espresso Machines
9319,Smart Brew 300,Auto-Brew,Green,Bangalore,27-10-2024,14,23054.25,Contoso Distributors,387,Smart Brew,Commercial Espresso Machines
9320,Airpot XL,Auto-Brew,Silver,DELHI,29-04-2024,4,12945.73,Contoso Distributors,459,Airpot,Commercial Espresso Machines
9321,Cafe A-100 Automatic,App Connectivity,Black,Mumbai,27-04-2025,5,35472.48,BrewSupply Pvt Ltd,45,Cafe,At Home Espresso Machines
9322,Precision Brew 100,Auto-Brew,White,Delhi,18-07-2024,2,38708.1,Contoso Distributors,169,Precision Brew,At Home Espresso Machines
9323,Travel Brew 100,Auto-Brew,Red,Bangalore,14-06-2024,1,6827.02,Contoso Distributors,271,Travel Brew,Commercial Espresso Machines
9324,Cafe A-100 Automatic,App Connectivity,Blue,Delhi,24-08-2025,-4,13226.65,Contoso Distributors,125,Cafe,At Home Espresso Machines
9325,Airpot XL,Auto-Brew,Red,Mumbai,06-11-2023,17,38671.9,,131,Airpot,Commercial Espresso Machines
9326,Cafe A-100 Automatic,App Connectivity,Blue,Delhi,11-03-2025,-1,12266.11,BrewSupply Pvt Ltd,418,Cafe,At Home Coffee Makers
9327,Airpot XL,Auto-Brew,Green,Hyderabad,01-07-2023,3,46211.55,BeanWorld India,436,Airpot,Commercial Coffee Makers
9328,Travel Brew 100,Auto-Brew,Black,delhi,09-04-2025,3,7041.1,Aroma Imports,327,Travel Brew,At Home Coffee Makers
9329,Airpot XL,Auto-Brew,Blue,Pune,27-10-2024,11,9375.6,CoffeeTech Supplies,14,Airpot,Commercial Espresso Machines
9330,Crema Café,App Connectivity,Red,Bangalore,25-07-2023,3,46585.58,BeanWorld India,59,Crema,At Home Coffee Makers
